"","ID","suit_2050s","crops"
"757",757,0,"plantain bananas"
"758",758,0,"plantain bananas"
"759",759,0,"plantain bananas"
"760",760,0,"plantain bananas"
"761",761,0,"plantain bananas"
"762",762,0,"plantain bananas"
"763",763,0,"plantain bananas"
"764",764,0,"plantain bananas"
"765",765,0,"plantain bananas"
"766",766,0,"plantain bananas"
"767",767,0,"plantain bananas"
"768",768,0,"plantain bananas"
"769",769,0,"plantain bananas"
"770",770,0,"plantain bananas"
"771",771,0,"plantain bananas"
"772",772,0,"plantain bananas"
"773",773,0,"plantain bananas"
"774",774,0,"plantain bananas"
"775",775,0,"plantain bananas"
"776",776,0,"plantain bananas"
"777",777,0,"plantain bananas"
"778",778,0,"plantain bananas"
"779",779,0,"plantain bananas"
"780",780,0,"plantain bananas"
"781",781,0,"plantain bananas"
"782",782,0,"plantain bananas"
"783",783,0,"plantain bananas"
"784",784,0,"plantain bananas"
"785",785,0,"plantain bananas"
"786",786,0,"plantain bananas"
"787",787,0,"plantain bananas"
"788",788,0,"plantain bananas"
"789",789,0,"plantain bananas"
"790",790,0,"plantain bananas"
"791",791,0,"plantain bananas"
"792",792,0,"plantain bananas"
"793",793,0,"plantain bananas"
"794",794,0,"plantain bananas"
"795",795,0,"plantain bananas"
"796",796,0,"plantain bananas"
"797",797,0,"plantain bananas"
"798",798,0,"plantain bananas"
"799",799,0,"plantain bananas"
"800",800,0,"plantain bananas"
"801",801,0,"plantain bananas"
"802",802,0,"plantain bananas"
"803",803,0,"plantain bananas"
"804",804,0,"plantain bananas"
"805",805,0,"plantain bananas"
"806",806,0,"plantain bananas"
"807",807,0,"plantain bananas"
"808",808,0,"plantain bananas"
"809",809,0,"plantain bananas"
"810",810,0,"plantain bananas"
"811",811,0,"plantain bananas"
"812",812,0,"plantain bananas"
"813",813,0,"plantain bananas"
"814",814,0,"plantain bananas"
"815",815,0,"plantain bananas"
"816",816,0,"plantain bananas"
"817",817,0,"plantain bananas"
"818",818,0,"plantain bananas"
"819",819,0,"plantain bananas"
"820",820,0,"plantain bananas"
"821",821,0,"plantain bananas"
"822",822,0,"plantain bananas"
"823",823,0,"plantain bananas"
"824",824,0,"plantain bananas"
"825",825,0,"plantain bananas"
"826",826,0,"plantain bananas"
"827",827,0,"plantain bananas"
"828",828,0,"plantain bananas"
"829",829,0,"plantain bananas"
"830",830,0,"plantain bananas"
"831",831,0,"plantain bananas"
"832",832,0,"plantain bananas"
"833",833,0,"plantain bananas"
"834",834,0,"plantain bananas"
"835",835,0,"plantain bananas"
"836",836,0,"plantain bananas"
"837",837,0,"plantain bananas"
"838",838,0,"plantain bananas"
"839",839,0,"plantain bananas"
"840",840,0,"plantain bananas"
"841",841,0,"plantain bananas"
"842",842,0,"plantain bananas"
"843",843,0,"plantain bananas"
"844",844,0,"plantain bananas"
"845",845,0,"plantain bananas"
"846",846,0,"plantain bananas"
"847",847,0,"plantain bananas"
"848",848,0,"plantain bananas"
"849",849,0,"plantain bananas"
"850",850,0,"plantain bananas"
"851",851,0,"plantain bananas"
"852",852,0,"plantain bananas"
"853",853,0,"plantain bananas"
"854",854,0,"plantain bananas"
"855",855,0,"plantain bananas"
"856",856,0,"plantain bananas"
"857",857,0,"plantain bananas"
"858",858,0,"plantain bananas"
"859",859,0,"plantain bananas"
"860",860,0,"plantain bananas"
"861",861,0,"plantain bananas"
"862",862,0,"plantain bananas"
"863",863,0,"plantain bananas"
"864",864,0,"plantain bananas"
"865",865,0,"plantain bananas"
"866",866,0,"plantain bananas"
"867",867,0,"plantain bananas"
