"","ID","suit_hist","cell","crops"
"678",17,0.539473712444305,19996,"sugar beet"
"679",17,0.275862067937851,19997,"sugar beet"
"680",17,0.0689655169844627,19998,"sugar beet"
"681",17,0.473684221506119,20188,"sugar beet"
"682",18,0.631578922271729,19801,"sugar beet"
"683",18,0.565789461135864,19802,"sugar beet"
"684",18,0.60526317358017,19803,"sugar beet"
"685",18,0.539473712444305,19992,"sugar beet"
"686",18,0.513157904148102,19993,"sugar beet"
"687",18,0.421052634716034,19994,"sugar beet"
"688",18,0.447368413209915,19995,"sugar beet"
"689",18,0.302631586790085,20183,"sugar beet"
"690",18,0.460526317358017,20184,"sugar beet"
"691",18,0.447368413209915,20185,"sugar beet"
"692",18,0.381578952074051,20186,"sugar beet"
"693",18,0.381578952074051,20187,"sugar beet"
"694",19,0.0657894760370255,18065,"sugar beet"
"695",19,0,18255,"sugar beet"
"696",19,0,18256,"sugar beet"
"697",19,0.039473682641983,18257,"sugar beet"
