"","ID","suit_hist","cell","crops"
"594",11,0.305555552244186,25957,"cacao"
"595",11,0.25,25958,"cacao"
"596",11,0,26145,"cacao"
"597",11,0,26146,"cacao"
"598",12,0.16666667163372,26140,"cacao"
"599",12,0,26143,"cacao"
"600",12,0,26144,"cacao"
"601",12,0,26333,"cacao"
"602",12,0,26334,"cacao"
"603",12,0,26335,"cacao"
"604",12,0,26336,"cacao"
"605",12,0,26524,"cacao"
"606",12,0,26525,"cacao"
"607",12,0,26526,"cacao"
"608",12,0,26527,"cacao"
"609",12,0,26528,"cacao"
"610",12,0,26717,"cacao"
"611",12,0,26718,"cacao"
"612",12,0,26719,"cacao"
"613",12,0,26909,"cacao"
"614",12,0,26910,"cacao"
"615",12,0,27100,"cacao"
"616",12,0,27101,"cacao"
"617",12,0,27293,"cacao"
"618",13,0.527777791023254,19982,"cacao"
"619",13,0.194444447755814,20172,"cacao"
"620",13,0.333333343267441,20173,"cacao"
"621",13,0.555555582046509,20174,"cacao"
"622",13,0.222222223877907,20364,"cacao"
"623",13,0.361111104488373,20365,"cacao"
"624",13,0.472222208976746,20366,"cacao"
"625",13,0.25,20556,"cacao"
"626",13,0.361111104488373,20557,"cacao"
"627",13,0.416666656732559,20558,"cacao"
"628",13,0.555555582046509,20559,"cacao"
"629",13,0.416666656732559,20749,"cacao"
"630",13,0.472222208976746,20750,"cacao"
"631",13,0.472222208976746,20940,"cacao"
"632",13,0.555555582046509,20941,"cacao"
"633",13,0.666666686534882,20943,"cacao"
"634",14,0.79927271604538,19601,"cacao"
"635",14,0.813818156719208,19602,"cacao"
"636",14,0.829818189144135,19792,"cacao"
"637",14,0.830909192562103,19793,"cacao"
"638",14,0.851999998092651,19984,"cacao"
"639",14,0.847636282444,19985,"cacao"
"640",14,0.854909002780914,20176,"cacao"
"641",14,0.858181893825531,20177,"cacao"
"642",14,0.861818134784698,20178,"cacao"
"643",15,0.75,19983,"cacao"
"644",15,0.777777791023254,20175,"cacao"
"645",15,0.694444417953491,20367,"cacao"
"646",15,0.861111104488373,20368,"cacao"
"647",15,0.881818234920502,20369,"cacao"
"648",15,0.874909162521362,20370,"cacao"
"649",15,0.75,20560,"cacao"
"650",15,0.89636367559433,20561,"cacao"
"651",15,0.881090879440308,20562,"cacao"
"652",15,0.638888895511627,20751,"cacao"
"653",15,0.722222208976746,20752,"cacao"
"654",15,0.90800005197525,20753,"cacao"
"655",15,0.886545538902283,20754,"cacao"
"656",15,0.75,20944,"cacao"
"657",15,0.888888895511627,20945,"cacao"
"658",15,0.91454541683197,20946,"cacao"
"659",16,0.527777791023254,19221,"cacao"
"660",16,0.728727340698242,19410,"cacao"
"661",16,0.747636437416077,19412,"cacao"
"662",16,0.666666686534882,19413,"cacao"
"663",16,0.790545403957367,19603,"cacao"
"664",16,0.766545355319977,19604,"cacao"
"665",16,0.638888895511627,19605,"cacao"
"666",16,0.388888895511627,19606,"cacao"
"667",16,0.794181823730469,19796,"cacao"
"668",17,0,19035,"cacao"
"669",17,0,19036,"cacao"
"670",17,0,19228,"cacao"
"671",17,0,19229,"cacao"
"672",17,0,19420,"cacao"
"673",17,0,19421,"cacao"
"674",17,0,19613,"cacao"
"675",17,0,19804,"cacao"
"676",17,0,19805,"cacao"
"677",17,0,19806,"cacao"
"678",17,0,19996,"cacao"
"679",17,0,19997,"cacao"
"680",17,0,19998,"cacao"
"681",17,0,20188,"cacao"
"682",18,0,19801,"cacao"
"683",18,0,19802,"cacao"
"684",18,0,19803,"cacao"
"685",18,0.138888895511627,19992,"cacao"
"686",18,0,19993,"cacao"
"687",18,0,19994,"cacao"
"688",18,0,19995,"cacao"
"689",18,0.416666656732559,20183,"cacao"
"690",18,0.25,20184,"cacao"
"691",18,0.111111111938953,20185,"cacao"
"692",18,0,20186,"cacao"
"693",18,0,20187,"cacao"
"694",19,0,18065,"cacao"
"695",19,0,18255,"cacao"
"696",19,0,18256,"cacao"
"697",19,0,18257,"cacao"
"698",19,0,18258,"cacao"
"699",19,0,18447,"cacao"
"700",19,0,18448,"cacao"
"701",19,0.00654550036415458,18449,"cacao"
"702",19,0.0603636838495731,18450,"cacao"
"703",19,0.131272748112679,18639,"cacao"
"704",19,0.082181841135025,18640,"cacao"
"705",19,0.116363614797592,18641,"cacao"
"706",19,0.154545441269875,18642,"cacao"
"707",19,0.240727245807648,18643,"cacao"
"708",19,0.317818194627762,18830,"cacao"
"709",19,0.276363641023636,18831,"cacao"
"710",19,0.262181788682938,18832,"cacao"
"711",19,0.239636331796646,18833,"cacao"
"712",19,0.242181777954102,18834,"cacao"
"713",19,0.306181818246841,18835,"cacao"
"714",19,0.375636368989944,18836,"cacao"
"715",19,0.407999992370605,19022,"cacao"
"716",19,0.388363659381866,19023,"cacao"
"717",19,0.392727255821228,19024,"cacao"
"718",19,0.396363615989685,19025,"cacao"
"719",19,0.395636379718781,19026,"cacao"
"720",19,0.438545495271683,19027,"cacao"
"721",19,0.470545411109924,19028,"cacao"
"722",19,0.333333343267441,19029,"cacao"
"723",19,0.776727318763733,19213,"cacao"
"724",19,0.556727349758148,19214,"cacao"
"725",19,0.518545508384705,19215,"cacao"
"726",19,0.504363656044006,19216,"cacao"
"727",19,0.525454521179199,19217,"cacao"
"728",19,0.539999961853027,19218,"cacao"
"729",19,0.571636378765106,19219,"cacao"
"730",19,0.609090983867645,19220,"cacao"
"731",19,0.783272683620453,19406,"cacao"
"732",19,0.736000061035156,19407,"cacao"
"733",19,0.600363671779633,19408,"cacao"
"734",19,0.702545523643494,19409,"cacao"
