"","ID","suit_hist","suit_2030","suit_2050","cell","crops"
"480",7,0,0,0,19449,"sweet potato"
"481",7,0,0,0,19450,"sweet potato"
"482",7,0,0,0,19451,"sweet potato"
"483",7,0,0,0,19452,"sweet potato"
"484",7,0,0,0,19453,"sweet potato"
"485",7,0,0,0,19635,"sweet potato"
"486",7,0,0,0,19636,"sweet potato"
"487",7,0,0,0,19637,"sweet potato"
"488",7,0,0,0,19638,"sweet potato"
"489",7,0,0,0,19639,"sweet potato"
"490",7,0,0,0,19640,"sweet potato"
"491",7,0,0,0,19641,"sweet potato"
"492",7,0,0,0,19642,"sweet potato"
"493",7,0,0,0,19643,"sweet potato"
"494",7,0,0,0,19644,"sweet potato"
"495",7,0,0,0,19829,"sweet potato"
"496",7,0,0,0,19830,"sweet potato"
"497",7,0,0,0,19831,"sweet potato"
"498",7,0,0,0,19832,"sweet potato"
"499",7,0,0,0,19833,"sweet potato"
"500",7,0,0,0,19834,"sweet potato"
"501",7,0,0,0,19835,"sweet potato"
"502",7,0,0,0,19836,"sweet potato"
"503",7,0,0,0,20023,"sweet potato"
"504",7,0,0,0,20024,"sweet potato"
"505",7,0,0,0,20025,"sweet potato"
"506",7,0,0,0,20026,"sweet potato"
"507",7,0,0,0,20027,"sweet potato"
"508",8,0.1953125,0.203125,0.2734375,26147,"sweet potato"
"509",8,0.234375,0.21875,0.203125,26148,"sweet potato"
"510",8,0.3125,0.3203125,0.3125,26337,"sweet potato"
"511",8,0.25,0.2578125,0.328125,26338,"sweet potato"
"512",8,0.2109375,0.21875,0.2890625,26339,"sweet potato"
"513",8,0.1484375,0.15625,0.2265625,26340,"sweet potato"
"514",8,0.3125,0.3203125,0.1875,26529,"sweet potato"
"515",8,0.2578125,0.265625,0.2734375,26530,"sweet potato"
"516",8,0.203125,0.2109375,0.28125,26531,"sweet potato"
"517",8,0.1328125,0.140625,0.203125,26532,"sweet potato"
"518",8,0.3359375,0.296875,0.125,26720,"sweet potato"
"519",8,0.3125,0.2578125,0.09375,26721,"sweet potato"
"520",9,0.046875,0.0546875,0.1171875,26533,"sweet potato"
"521",9,0.2265625,0.234375,0.09375,26723,"sweet potato"
"522",9,0.1171875,0.125,0.1875,26724,"sweet potato"
"523",9,0.0390625,0.046875,0.109375,26725,"sweet potato"
"524",9,0,0,0.0390625,26726,"sweet potato"
"525",9,0,0,0,26727,"sweet potato"
"526",9,0.1875,0.171875,0.0078125,26915,"sweet potato"
"527",9,0.109375,0.1171875,0.171875,26916,"sweet potato"
"528",9,0.078125,0.0859375,0.078125,26917,"sweet potato"
"529",9,0.015625,0.0234375,0.0234375,26918,"sweet potato"
"530",9,0.1328125,0.0859375,0,27108,"sweet potato"
"531",9,0.046875,0,0,27109,"sweet potato"
"532",9,0,0,0,27299,"sweet potato"
"533",9,0,0,0,27300,"sweet potato"
"534",9,0,0,0,27491,"sweet potato"
"535",9,0,0,0,27492,"sweet potato"
"536",10,0.265625,0.234375,0.0703125,26722,"sweet potato"
"537",10,0.2890625,0.234375,0.0703125,26911,"sweet potato"
"538",10,0.2578125,0.203125,0.046875,26912,"sweet potato"
"539",10,0.2265625,0.1640625,0.0078125,26913,"sweet potato"
"540",10,0.1796875,0.125,0,26914,"sweet potato"
"541",10,0.359375,0.3203125,0.1484375,27102,"sweet potato"
"542",10,0.28125,0.2265625,0.0703125,27103,"sweet potato"
"543",10,0.2421875,0.1875,0.03125,27104,"sweet potato"
"544",10,0.171875,0.125,0,27105,"sweet potato"
"545",10,0.15625,0.109375,0,27106,"sweet potato"
"546",10,0.1640625,0.109375,0,27107,"sweet potato"
"547",10,0.296875,0.2421875,0.09375,27294,"sweet potato"
"548",10,0.171875,0.1171875,0.0625,27295,"sweet potato"
"549",10,0.1328125,0.0859375,0.03125,27296,"sweet potato"
"550",10,0.0625,0.015625,0.015625,27297,"sweet potato"
"551",10,0.1171875,0.0703125,0,27298,"sweet potato"
"552",10,0.2265625,0.171875,0.109375,27486,"sweet potato"
"553",10,0.140625,0.0859375,0.078125,27487,"sweet potato"
"554",10,0.0390625,0,0.046875,27488,"sweet potato"
"555",10,0,0,0.03125,27489,"sweet potato"
"556",10,0,0,0,27490,"sweet potato"
"557",10,0.046875,0.046875,0.09375,27679,"sweet potato"
"558",10,0.015625,0.03125,0.078125,27680,"sweet potato"
"559",10,0,0,0.015625,27681,"sweet potato"
"560",10,0,0,0,27682,"sweet potato"
"561",10,0.015625,0.03125,0,27872,"sweet potato"
"562",11,0.578125,0.546875,0.5390625,25184,"sweet potato"
"563",11,0.734375,0.703125,0.53125,25185,"sweet potato"
"564",11,0.549500048160553,0.684374988079071,0.640625,25189,"sweet potato"
"565",11,0.516000032424927,0.653124988079071,0.5859375,25190,"sweet potato"
"566",11,0.46875,0.453125,0.515625,25376,"sweet potato"
"567",11,0.59375,0.5625,0.5,25377,"sweet potato"
"568",11,0.604499995708466,0.740625023841858,0.609375,25380,"sweet potato"
"569",11,0.578500032424927,0.712500035762787,0.53125,25381,"sweet potato"
"570",11,0.534000039100647,0.665624976158142,0.453125,25382,"sweet potato"
"571",11,0.486250042915344,0.578125,0.3515625,25383,"sweet potato"
"572",11,0.5,0.484375,0.5390625,25568,"sweet potato"
"573",11,0.53125,0.515625,0.5,25569,"sweet potato"
"574",11,0.609375,0.59375,0.4296875,25570,"sweet potato"
"575",11,0.65625,0.640625,0.40625,25571,"sweet potato"
"576",11,0.578125,0.5625,0.421875,25572,"sweet potato"
"577",11,0.56725001335144,0.59375,0.46875,25573,"sweet potato"
"578",11,0.524749994277954,0.5390625,0.328125,25574,"sweet potato"
"579",11,0.484375,0.4453125,0.234375,25575,"sweet potato"
