"","ID","suit_hist","crops"
"933",933,0,"potato"
"934",934,0,"potato"
"935",935,0,"potato"
"936",936,0,"potato"
"937",937,0,"potato"
"938",938,0,"potato"
"939",939,0,"potato"
"940",940,0,"potato"
"941",941,0,"potato"
"942",942,0,"potato"
"943",943,0,"potato"
"944",944,0,"potato"
"945",945,0,"potato"
"946",946,0.27118644118309,"potato"
"947",947,0.27118644118309,"potato"
"948",948,0.389830499887466,"potato"
"949",949,0.898305058479309,"potato"
"950",950,1,"potato"
"951",951,1,"potato"
"952",952,1,"potato"
"953",953,1,"potato"
"954",954,1,"potato"
"955",955,1,"potato"
"956",956,1,"potato"
"957",957,1,"potato"
"958",958,1,"potato"
"959",959,1,"potato"
"960",960,1,"potato"
"961",961,1,"potato"
"962",962,1,"potato"
"963",963,0.886500000953674,"potato"
"964",964,0.639000058174133,"potato"
"965",965,0.742499947547913,"potato"
"966",966,0.355932205915451,"potato"
"967",967,0.305084735155106,"potato"
"968",968,0.491525411605835,"potato"
"969",969,0.338983058929443,"potato"
"970",970,0.355932205915451,"potato"
"971",971,0.406779646873474,"potato"
"972",972,0.610169470310211,"potato"
"973",973,0.661016941070557,"potato"
"974",974,0.677966117858887,"potato"
"975",975,0.576271176338196,"potato"
"976",976,0.186440676450729,"potato"
"977",977,0,"potato"
"978",978,0,"potato"
"979",979,0,"potato"
"980",980,0,"potato"
"981",981,0,"potato"
"982",982,0.0508474558591843,"potato"
"983",983,0.118644066154957,"potato"
"984",984,0.365499973297119,"potato"
"985",985,0.203389823436737,"potato"
"986",986,0.203389823436737,"potato"
"987",987,0.27118644118309,"potato"
"988",988,0,"potato"
"989",989,0,"potato"
"990",990,0,"potato"
"991",991,0,"potato"
"992",992,0,"potato"
"993",993,0,"potato"
"994",994,0,"potato"
"995",995,0,"potato"
"996",996,0,"potato"
"997",997,0,"potato"
"998",998,0,"potato"
"999",999,0,"potato"
"1000",1000,0,"potato"
"1001",1001,0,"potato"
"1002",1002,0,"potato"
"1003",1003,0,"potato"
"1004",1004,0,"potato"
"1005",1005,0,"potato"
"1006",1006,0,"potato"
"1007",1007,0,"potato"
"1008",1008,0,"potato"
"1009",1009,0.254237294197083,"potato"
"1010",1010,0.237288132309914,"potato"
"1011",1011,0.355932205915451,"potato"
"1012",1012,0.593220353126526,"potato"
"1013",1013,0.966101706027985,"potato"
"1014",1014,1,"potato"
"1015",1015,1,"potato"
"1016",1016,1,"potato"
"1017",1017,0.98305082321167,"potato"
"1018",1018,0.898305058479309,"potato"
"1019",1019,0.762711882591248,"potato"
"1020",1020,0.745762705802917,"potato"
"1021",1021,0.711864411830902,"potato"
"1022",1022,0.796610176563263,"potato"
"1023",1023,1,"potato"
"1024",1024,1,"potato"
"1025",1025,1,"potato"
"1026",1026,0.873499989509583,"potato"
"1027",1027,0.710999965667725,"potato"
"1028",1028,0.796610176563263,"potato"
"1029",1029,0.745762705802917,"potato"
